,county_state,county,state,state_long,total_zipcode_score,id
1883,"Merrick County, NE",Merrick County,NE,Nebraska,0.43047249811389465,31121
1884,"Merrimack County, NH",Merrimack County,NH,New Hampshire,0.6141747817528317,33013
1885,"Mesa County, CO",Mesa County,CO,Colorado,0.5537073613445378,08077
1886,"Metcalfe County, KY",Metcalfe County,KY,Kentucky,0.2942188756674596,21169
1887,"Miami County, IN",Miami County,IN,Indiana,0.512394509780376,18103
1888,"Miami County, KS",Miami County,KS,Kansas,0.6018792169159703,20121
1889,"Miami County, OH",Miami County,OH,Ohio,0.5296425622352844,39109
1890,"Miami-Dade County, FL",Miami-Dade County,FL,Florida,0.5516142272148111,12086
1891,"Middlesex County, CT",Middlesex County,CT,Connecticut,0.6464373638748322,09007
1892,"Middlesex County, MA",Middlesex County,MA,Massachusetts,0.7168980772000981,25017
1893,"Middlesex County, NJ",Middlesex County,NJ,New Jersey,0.6506392488142926,34023
1894,"Middlesex County, VA",Middlesex County,VA,Virginia,0.4347141688826261,51119
1895,"Midland County, MI",Midland County,MI,Michigan,0.5700012862723988,26111
1896,"Midland County, TX",Midland County,TX,Texas,0.72424243589023,48329
1897,"Mifflin County, PA",Mifflin County,PA,Pennsylvania,0.4528932877369506,42087
1898,"Milam County, TX",Milam County,TX,Texas,0.4846445828246063,48331
1899,"Millard County, UT",Millard County,UT,Utah,0.4809409501887563,49027
1900,"Mille Lacs County, MN",Mille Lacs County,MN,Minnesota,0.44402813305037947,27095
1901,"Miller County, AR",Miller County,AR,Arkansas,0.2837494453781513,05091
1902,"Miller County, GA",Miller County,GA,Georgia,0.4438138603978956,13201
1903,"Miller County, MO",Miller County,MO,Missouri,0.4759366734642986,29131
1904,"Mills County, IA",Mills County,IA,Iowa,0.514829949579832,19129
1905,"Mills County, TX",Mills County,TX,Texas,0.4406981512605042,48333
1906,"Milwaukee County, WI",Milwaukee County,WI,Wisconsin,0.5761970308736253,55079
1907,"Miner County, SD",Miner County,SD,South Dakota,0.42651652459846384,46097
1908,"Mineral County, CO",Mineral County,CO,Colorado,0.5393743865546219,08079
1909,"Mineral County, MT",Mineral County,MT,Montana,0.4238345678474338,30061
1910,"Mineral County, NV",Mineral County,NV,Nevada,0.3981394085872903,32021
1911,"Mineral County, WV",Mineral County,WV,West Virginia,0.40645643806726645,54057
1912,"Mingo County, WV",Mingo County,WV,West Virginia,0.2972788571428572,54059
1913,"Minidoka County, ID",Minidoka County,ID,Idaho,0.5054042483433476,16067
1914,"Minnehaha County, SD",Minnehaha County,SD,South Dakota,0.6148685828549114,46099
1915,"Missaukee County, MI",Missaukee County,MI,Michigan,0.42623727188400684,26113
1916,"Mississippi County, AR",Mississippi County,AR,Arkansas,0.3264021418078516,05093
1917,"Mississippi County, MO",Mississippi County,MO,Missouri,0.3729478935853738,29133
1918,"Missoula County, MT",Missoula County,MT,Montana,0.6175248819733151,30063
1919,"Mitchell County, GA",Mitchell County,GA,Georgia,0.42562004940039844,13205
1920,"Mitchell County, IA",Mitchell County,IA,Iowa,0.3904025964447013,19131
1921,"Mitchell County, KS",Mitchell County,KS,Kansas,0.4095125458107878,20123
1922,"Mitchell County, NC",Mitchell County,NC,North Carolina,0.5079640247046817,37121
1923,"Mitchell County, TX",Mitchell County,TX,Texas,0.4444217142857143,48335
1924,"Mobile County, AL",Mobile County,AL,Alabama,0.47097958002253826,01097
1925,"Modoc County, CA",Modoc County,CA,California,0.3768431596638656,06049
1926,"Modoc County, OR",Modoc County,OR,Oregon,0.2982422184873949,
1927,"Moffat County, CO",Moffat County,CO,Colorado,0.3075556974789916,08081
1928,"Mohave County, AZ",Mohave County,AZ,Arizona,0.4836112567517822,04015
1929,"Moniteau County, MO",Moniteau County,MO,Missouri,0.4635108072616324,29135
1930,"Monmouth County, NJ",Monmouth County,NJ,New Jersey,0.6544910825863155,34025
1931,"Mono County, CA",Mono County,CA,California,0.4430530756302521,06051
1932,"Monona County, IA",Monona County,IA,Iowa,0.4215990167236935,19133
1933,"Monongalia County, WV",Monongalia County,WV,West Virginia,0.499722678786848,54061
1934,"Monroe County, AL",Monroe County,AL,Alabama,0.3480731260504202,01099
1935,"Monroe County, AR",Monroe County,AR,Arkansas,0.33740889075630254,05095
1936,"Monroe County, FL",Monroe County,FL,Florida,0.5990503661089481,12087
1937,"Monroe County, GA",Monroe County,GA,Georgia,0.5407315378296759,13207
1938,"Monroe County, IA",Monroe County,IA,Iowa,0.4482961008403361,19135
1939,"Monroe County, IL",Monroe County,IL,Illinois,0.6090072433652545,17133
1940,"Monroe County, IN",Monroe County,IN,Indiana,0.5680872022505004,18105
1941,"Monroe County, KY",Monroe County,KY,Kentucky,0.3696164369747899,21171
1942,"Monroe County, MI",Monroe County,MI,Michigan,0.6054628208694688,26115
1943,"Monroe County, MO",Monroe County,MO,Missouri,0.41843995934878897,29137
1944,"Monroe County, MS",Monroe County,MS,Mississippi,0.4393375324512329,28095
1945,"Monroe County, NY",Monroe County,NY,New York,0.6076054931034678,36055
1946,"Monroe County, OH",Monroe County,OH,Ohio,0.3772240102707677,39111
1947,"Monroe County, PA",Monroe County,PA,Pennsylvania,0.5370915873361085,42089
1948,"Monroe County, TN",Monroe County,TN,Tennessee,0.47160471180596475,47123
1949,"Monroe County, WI",Monroe County,WI,Wisconsin,0.5664124210318804,55081
1950,"Monroe County, WV",Monroe County,WV,West Virginia,0.2924745491752989,54063
1951,"Montague County, TX",Montague County,TX,Texas,0.4436214789915967,48337
1952,"Montcalm County, MI",Montcalm County,MI,Michigan,0.4530689403689879,26117
1953,"Monterey County, CA",Monterey County,CA,California,0.5830578504737158,06053
1954,"Montezuma County, CO",Montezuma County,CO,Colorado,0.41271626890756297,08083
1955,"Montgomery County, AL",Montgomery County,AL,Alabama,0.4965037012155781,01101
1956,"Montgomery County, AR",Montgomery County,AR,Arkansas,0.3143605787117485,05097
1957,"Montgomery County, GA",Montgomery County,GA,Georgia,0.36679646993116605,13209
1958,"Montgomery County, IA",Montgomery County,IA,Iowa,0.481175180848411,19137
1959,"Montgomery County, IL",Montgomery County,IL,Illinois,0.4658686050420168,17135
1960,"Montgomery County, IN",Montgomery County,IN,Indiana,0.4966040623661617,18107
1961,"Montgomery County, KS",Montgomery County,KS,Kansas,0.39952322726013023,20125
1962,"Montgomery County, KY",Montgomery County,KY,Kentucky,0.3977452859082399,21173
1963,"Montgomery County, MD",Montgomery County,MD,Maryland,0.6845712333054856,24031
1964,"Montgomery County, MO",Montgomery County,MO,Missouri,0.4233647633549086,29139
1965,"Montgomery County, MS",Montgomery County,MS,Mississippi,0.3930638809675542,28097
1966,"Montgomery County, NC",Montgomery County,NC,North Carolina,0.42009205208069134,37123
1967,"Montgomery County, NY",Montgomery County,NY,New York,0.49161550833805023,36057
1968,"Montgomery County, OH",Montgomery County,OH,Ohio,0.5773187891029129,39113
1969,"Montgomery County, PA",Montgomery County,PA,Pennsylvania,0.6917824189842509,42091
1970,"Montgomery County, TN",Montgomery County,TN,Tennessee,0.5576912123006528,47125
1971,"Montgomery County, TX",Montgomery County,TX,Texas,0.7205253866380573,48339
1972,"Montgomery County, VA",Montgomery County,VA,Virginia,0.5354404662608152,51121
1973,"Montmorency County, MI",Montmorency County,MI,Michigan,0.441609199116083,26119
1974,"Montour County, PA",Montour County,PA,Pennsylvania,0.5993185697368247,42093
1975,"Montrose County, CO",Montrose County,CO,Colorado,0.4024206722689076,08085
1976,"Moody County, SD",Moody County,SD,South Dakota,0.462388666363201,46101
1977,"Moore County, NC",Moore County,NC,North Carolina,0.5527285632411811,37125
1978,"Moore County, TN",Moore County,TN,Tennessee,0.517817411527211,47127
1979,"Moore County, TX",Moore County,TX,Texas,0.4659923203095927,48341
1980,"Mora County, NM",Mora County,NM,New Mexico,0.3373302914299964,35033
1981,"Morehouse Parish, LA",Morehouse Parish,LA,Louisiana,0.2573991229946524,22067
1982,"Morgan County, AL",Morgan County,AL,Alabama,0.4795612196550782,01103
1983,"Morgan County, CO",Morgan County,CO,Colorado,0.511744974789916,08087
1984,"Morgan County, GA",Morgan County,GA,Georgia,0.509581402143278,13211
1985,"Morgan County, IL",Morgan County,IL,Illinois,0.4522891394451327,17137
1986,"Morgan County, IN",Morgan County,IN,Indiana,0.6119336041720371,18109
1987,"Morgan County, KY",Morgan County,KY,Kentucky,0.2933538123077776,21175
1988,"Morgan County, MO",Morgan County,MO,Missouri,0.39405850197768855,29141
1989,"Morgan County, OH",Morgan County,OH,Ohio,0.37760652127337113,39115
1990,"Morgan County, TN",Morgan County,TN,Tennessee,0.4183555294117647,47129
1991,"Morgan County, UT",Morgan County,UT,Utah,0.720563584689125,49029
1992,"Morgan County, WV",Morgan County,WV,West Virginia,0.4512752091540619,54065
1993,"Morrill County, NE",Morrill County,NE,Nebraska,0.41135758499838615,31123
1994,"Morris County, KS",Morris County,KS,Kansas,0.3243869915966386,20127
1995,"Morris County, NJ",Morris County,NJ,New Jersey,0.6586004848974087,34027
1996,"Morris County, TX",Morris County,TX,Texas,0.4651489834592351,48343
1997,"Morrison County, MN",Morrison County,MN,Minnesota,0.4806054985611767,27097
1998,"Morrow County, OH",Morrow County,OH,Ohio,0.5528258699587288,39117
1999,"Morrow County, OR",Morrow County,OR,Oregon,0.4895307226890756,41049
2000,"Morton County, KS",Morton County,KS,Kansas,0.3814851092436975,20129
2001,"Morton County, ND",Morton County,ND,North Dakota,0.4976015630252101,38059
2002,"Motley County, TX",Motley County,TX,Texas,0.2954115630252101,48345
2003,"Moultrie County, IL",Moultrie County,IL,Illinois,0.4804741170137391,17139
2004,"Mountrail County, ND",Mountrail County,ND,North Dakota,0.5767091055268186,38061
2005,"Mower County, MN",Mower County,MN,Minnesota,0.5733818115002949,27099
2006,"Muhlenberg County, KY",Muhlenberg County,KY,Kentucky,0.4010997565993896,21177
2007,"Multnomah County, OR",Multnomah County,OR,Oregon,0.6556234822935534,41051
2008,"Murray County, GA",Murray County,GA,Georgia,0.4019725042016807,13213
2009,"Murray County, MN",Murray County,MN,Minnesota,0.4883437983193277,27101
2010,"Murray County, OK",Murray County,OK,Oklahoma,0.47908847879828453,40099
2011,"Muscatine County, IA",Muscatine County,IA,Iowa,0.4682140159834069,19139
2012,"Muscogee County, GA",Muscogee County,GA,Georgia,0.504115907160549,13215
2013,"Muskegon County, MI",Muskegon County,MI,Michigan,0.5521664163048168,26121
2014,"Muskingum County, OH",Muskingum County,OH,Ohio,0.5274083591714595,39119
2015,"Muskogee County, OK",Muskogee County,OK,Oklahoma,0.409208868455531,40101
2016,"Musselshell County, MT",Musselshell County,MT,Montana,0.3934903697478992,30065
2017,"Nacogdoches County, TX",Nacogdoches County,TX,Texas,0.46312337885217736,48347
2018,"Nance County, NE",Nance County,NE,Nebraska,0.487981260907943,31125
2019,"Nantucket County, MA",Nantucket County,MA,Massachusetts,0.7239067170232751,25019
2020,"Napa County, CA",Napa County,CA,California,0.618196859634492,06055
2021,"Nash County, NC",Nash County,NC,North Carolina,0.5077903135022167,37127
2022,"Nassau County, FL",Nassau County,FL,Florida,0.6100987797260161,12089
2023,"Nassau County, NY",Nassau County,NY,New York,0.690653967997535,36059
2024,"Natchitoches Parish, LA",Natchitoches Parish,LA,Louisiana,0.4089724208093034,22069
2025,"Natrona County, WY",Natrona County,WY,Wyoming,0.5976447276094923,56025
2026,"Navajo County, AZ",Navajo County,AZ,Arizona,0.4179948109830869,04017
2027,"Navarro County, TX",Navarro County,TX,Texas,0.3974420000554155,48349
2028,"Nelson County, KY",Nelson County,KY,Kentucky,0.5223349579831933,21179
2029,"Nelson County, ND",Nelson County,ND,North Dakota,0.4978420336134454,38063
2030,"Nelson County, VA",Nelson County,VA,Virginia,0.5167809280984179,51125
2031,"Nemaha County, KS",Nemaha County,KS,Kansas,0.4703722352941177,20131
2032,"Nemaha County, NE",Nemaha County,NE,Nebraska,0.3944460137034559,31127
2033,"Neosho County, KS",Neosho County,KS,Kansas,0.45688853781512606,20133
2034,"Neshoba County, MS",Neshoba County,MS,Mississippi,0.4673010435432628,28099
2035,"Ness County, KS",Ness County,KS,Kansas,0.3778631764705883,20135
2036,"Nevada County, AR",Nevada County,AR,Arkansas,0.33159534453781514,05099
2037,"Nevada County, CA",Nevada County,CA,California,0.5585817652491392,06057
2038,"New Castle County, DE",New Castle County,DE,Delaware,0.6473134126367945,10003
2039,"New Hanover County, NC",New Hanover County,NC,North Carolina,0.6406442302329809,37129
2040,"New Haven County, CT",New Haven County,CT,Connecticut,0.6490662132314556,09009
2041,"New Kent County, VA",New Kent County,VA,Virginia,0.7048714753895906,51127
2042,"New London County, CT",New London County,CT,Connecticut,0.6126650312845604,09011
2043,"New Madrid County, MO",New Madrid County,MO,Missouri,0.3293265378151261,29143
2044,"New York County, NY",New York County,NY,New York,0.6757735144360566,36061
2045,"Newaygo County, MI",Newaygo County,MI,Michigan,0.5284099957454412,26123
2046,"Newberry County, SC",Newberry County,SC,South Carolina,0.456471215253506,45071
2047,"Newport County, RI",Newport County,RI,Rhode Island,0.6501229265802633,44005
2048,"Newport News city, VA",Newport News city,VA,Virginia,0.5318321346211548,51700
2049,"Newton County, AR",Newton County,AR,Arkansas,0.3254630252100841,05101
2050,"Newton County, GA",Newton County,GA,Georgia,0.5816516253288916,13217
2051,"Newton County, IN",Newton County,IN,Indiana,0.4117012753951322,18111
2052,"Newton County, MO",Newton County,MO,Missouri,0.45185010023868233,29145
2053,"Newton County, MS",Newton County,MS,Mississippi,0.4081908518229712,28101
2054,"Newton County, TX",Newton County,TX,Texas,0.4345023529411765,48351
2055,"Nez Perce County, ID",Nez Perce County,ID,Idaho,0.3283229456809572,16069
2056,"Niagara County, NY",Niagara County,NY,New York,0.5749819582859963,36063
2057,"Nicholas County, KY",Nicholas County,KY,Kentucky,0.3602400404415283,21181
2058,"Nicholas County, WV",Nicholas County,WV,West Virginia,0.36574077740790145,54067
2059,"Nicollet County, MN",Nicollet County,MN,Minnesota,0.6293487600765661,27103
2060,"Niobrara County, WY",Niobrara County,WY,Wyoming,0.3529618542759141,56027
2061,"Noble County, IN",Noble County,IN,Indiana,0.4663210612538939,18113
2062,"Noble County, OH",Noble County,OH,Ohio,0.32574276341945163,39121
2063,"Noble County, OK",Noble County,OK,Oklahoma,0.4195311217344956,40103
2064,"Nobles County, MN",Nobles County,MN,Minnesota,0.46909328410327866,27105
2065,"Nodaway County, MO",Nodaway County,MO,Missouri,0.4033662202448573,29147
2066,"Nolan County, TX",Nolan County,TX,Texas,0.4431369278565439,48353
2067,"Norfolk County, MA",Norfolk County,MA,Massachusetts,0.7082428814642462,25021
2068,"Norfolk city, VA",Norfolk city,VA,Virginia,0.519822699747068,51710
2069,"Norman County, MN",Norman County,MN,Minnesota,0.44347717647058815,27107
2070,"Northampton County, NC",Northampton County,NC,North Carolina,0.3605839076461485,37131
2071,"Northampton County, PA",Northampton County,PA,Pennsylvania,0.6344184755968937,42095
2072,"Northampton County, VA",Northampton County,VA,Virginia,0.4082607998036709,51131
2073,"Northumberland County, PA",Northumberland County,PA,Pennsylvania,0.4721974096589177,42097
2074,"Northumberland County, VA",Northumberland County,VA,Virginia,0.475630756302521,51133
2075,"Norton County, KS",Norton County,KS,Kansas,0.3617814957983193,20137
2076,"Norton city, VA",Norton city,VA,Virginia,0.3578404424054632,51720
2077,"Nottoway County, VA",Nottoway County,VA,Virginia,0.4053103445806504,51135
2078,"Nowata County, OK",Nowata County,OK,Oklahoma,0.4187370061234102,40105
2079,"Noxubee County, MS",Noxubee County,MS,Mississippi,0.2774385381080364,28103
2080,"Nuckolls County, NE",Nuckolls County,NE,Nebraska,0.4044703529411765,31129
2081,"Nueces County, TX",Nueces County,TX,Texas,0.4659204609517546,48355
2082,"Nye County, NV",Nye County,NV,Nevada,0.476784,32023
2083,"O'Brien County, IA",O'Brien County,IA,Iowa,0.46206405685628,19141
2084,"Oakland County, MI",Oakland County,MI,Michigan,0.6890100239307293,26125
2085,"Obion County, TN",Obion County,TN,Tennessee,0.421952725388601,47131
2086,"Ocean County, NJ",Ocean County,NJ,New Jersey,0.6716625615616358,34029
2087,"Oceana County, MI",Oceana County,MI,Michigan,0.4747747644419153,26127
2088,"Ochiltree County, TX",Ochiltree County,TX,Texas,0.4435635655322038,48357
2089,"Oconee County, GA",Oconee County,GA,Georgia,0.7019087799768893,13219
2090,"Oconee County, SC",Oconee County,SC,South Carolina,0.5004149993867767,45073
2091,"Oconto County, WI",Oconto County,WI,Wisconsin,0.5168661848218032,55083
2092,"Ogemaw County, MI",Ogemaw County,MI,Michigan,0.39515450417532527,26129
2093,"Ogle County, IL",Ogle County,IL,Illinois,0.5213365099173914,17141
2094,"Oglethorpe County, GA",Oglethorpe County,GA,Georgia,0.4165525356618389,13221
2095,"Ohio County, IN",Ohio County,IN,Indiana,0.5097138294368256,18115
2096,"Ohio County, KY",Ohio County,KY,Kentucky,0.320542756302521,21183
2097,"Ohio County, WV",Ohio County,WV,West Virginia,0.5274745616358649,54069
